id	re	R1_High	R1_Unsorted	R1_Low	R1_Medium	R1_Negative	R2_High	R2_Unsorted	R2_Low	R2_Medium	R2_Negative
gRNA_742	RE22	306.6014394730727	406.0185378636524	291.79840897729673	403.99142558660793	420.35490096878283	452.9514246733074	493.48452327798464	515.4830145237628	463.42180821697195	364.745854529965
gRNA_4849	RE105	256.322746826363	230.82444483864083	240.52002748337847	186.06001690129492	220.6117919978009	308.0416776992799	282.16268362609827	324.85581659265574	247.1582977157184	290.5602569984467
gRNA_5505	RE112	194.21377355689813	173.53348550818683	181.91616291890045	181.7530720656168	163.96822378214932	306.3062316277347	379.418757556796	278.608981591618	413.2177789934667	432.7493189338568
gRNA_6148	RE123	308.57315291019853	354.53970484208503	358.94867045742774	363.5061441312336	376.630041293543	408.69754984890375	396.2284493472869	526.7627303776744	401.6322337880424	392.56545360428436
BRDN0000737620	NT	406.1729680479291	343.7457559827241	372.378722753454	392.7933690138448	336.8801688615068	393.9462582407692	368.61252712005177	346.2872767150879	365.9101360713175	312.1977229451395
gRNA_5327	RE111	447.57895022757236	390.24276645381724	419.99436271209237	535.7839375583585	350.7926242127195	376.59179752531685	427.44644838677016	402.6858559846462	407.42500639075456	384.32260943411563
gRNA_1046	RE30	738.4066822036381	723.1945735771804	767.9548085636804	806.2600732389446	620.0980099397647	616.0833553985598	582.3357513134368	523.378815621501	609.2065853852278	487.3581615612244
gRNA_1328	RE35	425.89010241918777	474.9337498118797	460.284519600171	433.2786504692192	501.842139454457	489.3957921757574	457.46375515550403	438.7809467171635	533.9005415499698	402.86900881699523
BRDN0000738152	NT	221.8177616766603	203.4244208110324	266.1592182303376	186.92140586843055	214.64931113299548	310.64484680659774	272.5571454601034	324.85581659265574	314.74064474736014	344.13874410454326
gRNA_2752	RE61	411.10225164074376	358.6912236341469	369.9368950632674	324.7436406101305	400.4799647527647	228.2111584081989	243.74053096211892	257.1775214691858	206.60888949673335	307.04594533878407
gRNA_290	RE13	226.74704526947497	247.4305200068884	260.0546490048711	252.386967370738	237.5054877814163	459.89320895948833	313.3806826655815	368.8467084229112	348.53181826318104	388.4440315192
gRNA_2156	RE52	97.59981513773053	107.93948859360903	134.3005229602621	125.7627892018012	109.31214918809955	161.3964846537072	145.2837647606719	130.84470390537524	100.4080584470106	111.27839629727745
gRNA_2738	RE61	345.04985149702713	397.71550027952867	435.86624269830514	351.44669859133484	366.69257318553394	407.82982681313115	434.6506020112663	415.09354342394903	380.39206757809785	546.0884262736764
gRNA_973	RE26	251.39346323354835	316.3457319551157	319.87942741444243	328.189196478673	301.1052836726742	439.06785610094545	423.8443715745221	461.3403784249868	518.4531479427374	488.38851708249547
gRNA_4030	RE86	599.4008848862643	698.2854608248092	691.0372363228031	627.0911680747347	637.985452534181	498.07302253348354	504.29075371472885	582.0333380618416	525.2113826459016	662.5186001773093
gRNA_6857	RE134	164.63807200001008	173.53348550818683	188.02073214436692	198.9808514083293	136.14331307972398	157.05786947484413	148.88584157291993	135.3565902469399	126.47553515921527	183.40328278625358
gRNA_2726	RE61	177.45420934132824	189.309256918022	179.47433522871387	180.89168309848117	209.68057707899095	177.88322233338698	111.66438117968995	99.2614995144226	119.71730045605109	173.0997275735427
gRNA_4734	RE102	230.6904721437267	242.44869745641412	319.87942741444243	277.36724741767114	269.30538572704523	268.1264180537394	204.11768602739025	233.49011817597133	208.53981369763738	254.4978137539586
gRNA_305	RE13	129.14723013174444	156.0971065815269	158.71879986212792	176.58473826280306	170.92445145775565	74.62418107644527	94.854689389199	82.3419257335551	129.37192146057134	97.88377452075332
gRNA_1760	RE45	293.7853021317545	171.04257423294968	170.92793831306085	252.386967370738	161.98073016054752	259.4491876960132	176.5017638001551	209.80271488275685	283.84585753289537	145.28012849922334
gRNA_4367	RE93	327.3044305628943	341.254844707487	378.4832919789204	391.9319800467092	311.04275178068326	349.69238341636566	372.21460393229984	436.5250035463812	410.32139269211063	422.4457637211459
gRNA_725	RE22	185.34106308983172	206.7456358446819	183.13707676399375	163.66390375576867	206.69933664658825	170.94143804720602	188.50868650764863	162.42790829632787	166.0594812777483	190.6157714351512
gRNA_4045	RE87	440.6779531976318	515.6186339740862	487.1446241922234	528.031436854138	578.3606438861267	484.18945396112167	510.2942150684756	465.85226476655146	544.520624654942	583.1812250394355
gRNA_3158	RE68	181.39763621557998	214.21836967039332	258.83373515977786	205.01057417827866	235.5179941598145	224.74026626510843	272.5571454601034	303.4243564702236	317.6370310487162	259.64959136031405
gRNA_5146	RE109	226.74704526947497	260.71538014148643	258.83373515977786	272.19891361485736	262.3491580514389	239.49155787324295	243.74053096211892	327.1117597634381	284.81131963334735	295.7120346048021
BRDN0000737813	NT	695.0289865868689	704.9278908921082	656.8516486601909	646.0417253517185	726.4289186954616	625.6283087920586	648.3738262046513	540.2983894023685	533.9005415499698	595.5454912946886
gRNA_5584	RE113	140.97751075449966	144.4728539637536	175.81159369343402	150.74306924873432	190.79938767377377	288.95177091228226	243.74053096211892	226.72228866362434	212.4016620994455	230.7996367647236
gRNA_4484	RE96	233.64804229941552	440.0609919585599	435.86624269830514	358.33781032841983	587.3043651833349	247.30106519519654	441.8547556357624	427.50123086325186	412.25231689301467	443.05287414656766
gRNA_5479	RE112	367.7245560239746	399.3761077963534	376.04146428873383	366.9516999997761	398.4924711311629	511.08886807007286	499.4879846317314	526.7627303776744	460.5254219156159	538.8759376247788
gRNA_3011	RE65	435.7486696048171	364.5033499430336	374.82055044364057	419.4964269950492	406.4424456175701	279.40681751878344	320.5848362900776	426.37325927786065	307.98241004419594	383.29225391284456
gRNA_2785	RE61	325.33271712576845	397.71550027952867	335.7513074006552	354.0308654927417	449.17355848200907	564.0199732522026	630.363442143411	618.1284287943589	555.1407077599143	681.0649995601889
gRNA_7049	RE138	505.7444966227855	438.4003844417351	430.982587317932	551.2889389667997	428.30487545519003	485.05717699689427	563.1246749814472	545.9382473293242	508.79852693821715	452.3260738380074
gRNA_6108	RE123	409.1305382036179	436.73977692491036	373.59963659854725	443.6153180748467	378.6175349151448	284.6131557334192	277.35991454310084	298.9124701286589	272.260312327471	323.5316336791215
gRNA_1047	RE30	621.0897326946489	648.4672353200665	647.0843378994446	617.6158894362428	674.7540845338145	897.2256189888885	806.8652059435661	843.722745872592	936.4982374384642	723.3095759323035
gRNA_7017	RE138	506.7303533413484	534.7156204175709	546.9694026017946	464.2886532861017	559.4794544809095	470.30588538875975	433.44990974051694	378.99845269143174	464.387270317424	417.29398611479047
gRNA_2750	RE61	222.80361839522322	263.20629141672356	280.81018437145707	219.6541866195843	302.09903048347513	178.7509453691596	151.28722611441864	143.25239134467805	158.33578447413208	220.49608155201273
gRNA_4956	RE106	401.2436844551144	487.38830618806537	427.3198457826521	404.8528145537436	528.6733033460814	437.3324100294002	498.28729236098206	531.2746167192391	505.9021406368611	453.35642935927854
gRNA_5353	RE111	286.884305101814	281.47297410179584	263.71739054015103	291.14947089184113	242.47422183542082	380.93041270417996	357.8062966833076	291.0166690309208	316.67156894826417	442.0225186252965
gRNA_6272	RE126	315.4741499401391	334.612414640188	352.8441012319613	343.6941978871142	304.08652410507693	287.21632484073706	252.14537685736443	310.1921859825706	309.91333424510003	313.22807846641064
gRNA_5320	RE111	248.43589307785953	257.3941651078369	263.71739054015103	265.30780187777236	319.9864730778914	287.21632484073706	261.75091502335925	258.30549305457697	257.77838082069064	255.52816927522971
gRNA_3763	RE82	378.5689799281669	332.12150336495085	411.4479657964393	366.09031103264044	330.9176879967014	419.1102262781752	390.22498799354014	432.0131172048165	378.46114337719376	414.2029195509772
gRNA_5672	RE114	142.94922419162552	127.86677879550608	97.67310760746334	114.56473262903808	126.20584497171494	78.96279625530838	94.854689389199	94.74961317285793	92.6843616433944	89.64093035058461
gRNA_6869	RE134	558.9807594251839	561.285340686767	462.7263472903576	576.2692190137328	538.6107714540905	728.8873500490004	675.9897484318865	686.93469550322	622.7230547915561	667.6703777836648
gRNA_2771	RE61	389.41340383235917	442.551903233797	419.99436271209237	405.7142035208792	583.3293779401313	309.77712377082514	354.20421987105954	360.95090732517303	316.67156894826417	336.9262554556456
gRNA_6312	RE126	271.110597604807	406.8488416220648	346.73953200649487	278.22863638480675	513.7671011840679	296.7612782342359	475.47413921674433	501.9473554990688	430.59609680160315	660.4578891347671
gRNA_3197	RE68	228.71875870660085	177.6850043002487	191.6834736796468	230.8522431923474	164.96197059295022	197.84085215615724	176.5017638001551	143.25239134467805	148.68116346961185	189.5854159138801
gRNA_1869	RE48	128.1613734131815	124.54556376185657	135.5214368053554	119.73306643185182	153.03700886333937	232.54977358706202	165.6955333634109	159.0439935401544	223.02174520441775	129.82479568015702
gRNA_3745	RE81	435.7486696048171	489.8792174633025	441.9708119237716	459.9817084504235	555.5044672377059	508.485698962755	530.7059836712147	522.2508440361098	558.0370940612704	633.6686455817188
gRNA_2745	RE61	361.809415712597	399.3761077963534	387.0296888945735	367.8130889669117	353.77386464512216	613.4801862912419	573.9309054181914	586.5452244034062	641.0668347001446	569.7866032629114
gRNA_4261	RE90	312.5165797844503	290.606315444332	376.04146428873383	371.2586448354542	370.66756042873754	478.1153927107133	489.88244646573656	500.8193839136776	537.7623899517779	551.2402038800318
gRNA_5029	RE107	120.27451966467802	119.56374121138231	112.32407374858283	124.90140023466557	140.1183003229276	473.7767775318502	438.2526788235143	457.95646366881334	508.79852693821715	435.84038549767
gRNA_5143	RE109	309.5590096287615	336.27302215701275	394.3551719651332	383.31809037535294	369.6738136179367	463.3641011025788	432.2492174697676	478.2599522058543	436.3888694043153	362.6851434874228
gRNA_2639	RE60	200.12891386827573	180.17591557548585	145.2887475661017	195.5352955397868	173.90569189015838	91.97864179189766	105.66091982594318	131.9726754907664	72.40965753390188	100.97484108456658
gRNA_5825	RE119	179.42592277845412	244.10930497323886	225.86906134225896	217.0700197181774	253.40543675423078	216.06303590738224	230.53291598387602	259.4334646399681	266.46753972475886	218.43537050947054
gRNA_4082	RE87	551.0939056766805	551.3216955858184	583.5968179545935	603.8336659620728	607.179301399353	576.1680957530193	519.8997532344705	512.0990997675893	516.5222237418334	518.268827199357
gRNA_4605	RE98	276.0398811976217	286.4547966522701	219.7644921167925	253.24835633787364	265.33039848384163	365.3113980602728	365.01045030780375	340.6474187881321	363.0137497699614	402.86900881699523
gRNA_3900	RE84	555.0373325509322	621.8975150508704	619.0033194622989	638.2892246474978	586.3106183725339	570.9617575383836	596.7440585624291	604.5927697696649	510.7294511391212	546.0884262736764
gRNA_2784	RE61	389.41340383235917	440.89129571697225	405.34339657097286	340.24864201857173	553.5169736161041	393.0785352049966	456.2630628847547	466.98023635194266	503.97121643595705	713.0060207195926
gRNA_959	RE26	350.96499180840476	303.06087182051766	294.2402366674833	290.2880819247055	281.2303474566561	475.51222360339546	435.85129428201566	483.89981013281016	556.1061698603664	450.26536279546525
gRNA_6759	RE130	313.5024365030132	303.06087182051766	307.6702889635095	298.90197159606174	324.9552071318959	257.71374162446796	308.5779135825841	251.53766354222998	261.64022922249876	292.6209680409889
gRNA_6974	RE137	627.0048730060264	492.3701287385396	522.5511256999289	469.4569870889154	476.9984691844344	321.9252462716418	330.19037445607245	288.76072586013845	321.4988794505243	334.86554441310346
gRNA_5027	RE107	269.13888416768117	264.8668989335483	321.1003412595357	289.42669295756986	329.92394118590045	157.05786947484413	196.9135324028941	205.29082854119218	207.57435159718537	225.64785915836816
gRNA_6349	RE127	212.94505120959388	255.73355759101216	258.83373515977786	262.72363497636553	322.9677135102941	239.49155787324295	228.13153144237734	359.8229357397819	223.02174520441775	190.6157714351512
gRNA_971	RE26	477.1546517844604	433.4185618912609	427.3198457826521	420.3578159621848	391.5362434555566	323.66069234318707	302.5744522288373	245.89780561527414	309.91333424510003	311.1673674238684
BRDN0000737692	NT	265.1954572934294	295.5881379948063	291.79840897729673	306.65447230028235	203.71809621418552	259.4491876960132	205.3183782981396	227.8502602490155	221.09082100351372	221.52643707328383
gRNA_5385	RE111	276.0398811976217	222.52140725451707	305.2284612733229	222.23835352099115	275.2678665918507	279.40681751878344	241.33914642062024	214.3146012243215	232.67636620893802	304.9852342962419
gRNA_4206	RE89	267.1671707305553	205.91533208626953	218.5435782716992	177.44612722993867	177.88067913336198	134.497070544756	151.28722611441864	171.4516809794572	143.8538529673517	145.28012849922334
gRNA_1455	RE38	443.6355233533206	466.63071222775596	474.93548574129045	490.1303223001704	447.18606486040727	395.6817043123145	392.62637253503885	345.15930512969675	423.83786209843896	327.6530557642058
gRNA_3937	RE85	279.98330807187347	213.38806591198093	206.3344398207663	229.12946525807615	225.58052605180544	412.16844199199426	397.4291416180363	394.790054886908	442.18164200702745	423.476119242417
gRNA_1819	RE46	239.56318261079312	277.32145530973395	277.1474428361772	278.22863638480675	251.41794313262895	340.14743002286684	312.17999039483215	350.79916305665256	362.04828766950936	295.7120346048021
gRNA_1729	RE45	253.3651766706742	261.5456838998988	271.0428736107108	316.12975093877424	306.07401772667873	365.3113980602728	309.77860585333343	329.3677029342204	328.25711415368846	255.52816927522971
gRNA_3137	RE68	637.8492969102188	651.788450353716	559.1785410527276	721.8439544596534	673.7603377230135	811.3210384473991	736.0243619693542	724.1577578211285	785.8861497679483	714.0363762408637
gRNA_3191	RE68	206.04405417965336	200.1032057773829	178.25342138362058	230.8522431923474	205.70558983578732	239.49155787324295	210.121147381137	135.3565902469399	195.98880639176107	188.55506039260902
gRNA_6265	RE126	617.1463058203971	589.5156684727878	528.6556949253953	654.6556150230747	662.8291228042036	538.8560052147967	554.7198290862017	518.8669292799362	570.5881013671468	544.0277152311343
gRNA_6609	RE128	472.2253681916457	401.03671531317815	482.2609688118502	379.0111455396748	397.498724320362	427.7874566359014	403.43260297178307	392.5341117161257	446.0434904088355	463.6599845719894
gRNA_2638	RE60	326.31857384433135	308.0426943709919	293.01932282239	294.59502676038363	345.82389015871496	636.0409852213301	577.5329822304394	587.6731959887974	558.0370940612704	690.3381992516287
gRNA_3822	RE83	87.74124795210119	120.39404496979469	103.7776768329298	90.44584154924058	94.40594702608597	195.2376830488394	187.30799423689928	188.3712547603247	236.5382146107461	189.5854159138801
gRNA_2673	RE60	296.74287228744333	244.93960873165125	235.6363721030053	220.5155755867199	246.44920907862445	446.0096403871264	402.2319107010337	331.62364610500276	338.8771972586608	400.808297774453
gRNA_4066	RE87	297.7287290060063	270.67902524243493	283.25201206164365	230.8522431923474	268.31163891624436	128.42300929434768	115.26645799193801	126.33281756381058	107.16629315017477	177.22114965862707
gRNA_6047	RE122	450.5365203832611	360.3518311509717	393.13425812003993	335.9416971828936	305.0802709158778	393.0785352049966	427.44644838677016	450.06066257107517	369.77198447312554	449.2350072741942
gRNA_4332	RE91	583.6271773892573	556.3035181362927	542.0857472214216	567.6553293423766	560.4732012917104	472.9090544960776	453.86167834325596	353.0551062274349	446.0434904088355	402.86900881699523
gRNA_5037	RE107	242.52075276648193	157.75771409835164	224.64814749716567	234.2977990608899	171.91819826855655	173.5446071545239	246.14191550361764	137.61253341772223	193.092420090405	186.49434935006684
gRNA_4562	RE97	174.49663918563942	147.79406899740314	139.18417834063524	124.04001126752995	155.02450248494117	230.81432751551677	207.7197628396383	238.002004517536	207.57435159718537	233.89070332853686
gRNA_928	RE25	192.24206011977225	197.61229450214574	199.00895675020655	219.6541866195843	209.68057707899095	228.2111584081989	222.12807008863055	223.33837390745083	234.60729040984208	187.52470487133795
gRNA_3551	RE77	202.10062730540162	308.0426943709919	302.78663358313634	266.16919084490803	290.1740687538643	48.59249000326669	67.23876716196385	55.270607684167125	76.27150593570997	77.27666409533157
gRNA_2841	RE62	489.97078912577854	446.7034220258589	523.7720395450222	491.8531002344417	399.4862179419638	541.4591743221146	534.3080604834627	526.7627303776744	589.8973433761872	582.1508695181644
gRNA_2716	RE61	340.12056790421246	299.7396567868681	297.90297820276317	296.31780469465485	329.92394118590045	258.5814646602406	183.7059174246512	215.44257280971266	244.26191141436232	236.98176989235014
gRNA_1495	RE39	163.65221528144716	126.20617127868132	167.26519677778097	143.85195751164932	139.1245535121267	144.90974697402746	170.49830244640833	172.57965256484837	154.473936072324	153.52297266939203
gRNA_4160	RE88	324.3468604072055	395.2245890042915	362.61141199270764	338.52586408430045	380.6050285367466	386.13675091881566	428.6471406575195	345.15930512969675	388.11576438171403	404.9297198595374
gRNA_67	RE4	547.1504788024288	592.8368835064373	632.433371758325	519.4175471827816	619.1042631289638	724.5487348701372	671.186979348889	690.3186102593935	795.5407707724686	599.666913379773
BRDN0000737738	NT	179.42592277845412	293.0972267195691	253.9500797794047	262.72363497636553	230.54926010580996	343.6183221659573	286.9654527090957	275.22506683544447	305.08602374283987	286.4388349133623
gRNA_639	RE22	445.60723679044645	391.07307021222965	376.04146428873383	374.7042007039967	419.3611541579819	332.3379227009132	326.5882976438244	219.95445915127735	377.4956812767418	398.74758673191087
gRNA_4483	RE96	336.1771410299607	763.8794577393869	737.4319624363482	526.3086589198666	1113.9901749078144	275.0682023399204	429.8478329282689	384.63831061838755	363.9792118704134	501.78313885901963
gRNA_4022	RE85	212.94505120959388	264.0365951751359	218.5435782716992	244.6344666665174	234.52424734901356	367.04684413181803	294.16960633359184	258.30549305457697	318.60249314916825	310.13701190259735
gRNA_3223	RE70	687.1421328383655	582.0429346470763	571.3876795036605	591.7742204221742	628.047984426172	460.76093199526093	492.2838310072353	551.5781052562801	493.35113333098474	457.47785144436284
gRNA_5335	RE111	417.0173919521214	362.8427424262088	377.26237813382716	323.88225164299485	390.54249664475566	411.3007189562216	372.21460393229984	351.9271346420437	347.566356162729	288.4995459559045
gRNA_5773	RE117	517.5747772455406	458.3276746436322	506.67924571371606	436.7242063377617	479.9797096168371	380.93041270417996	369.8132193908011	337.2635040319586	379.4266054776458	311.1673674238684
gRNA_6384	RE127	205.0581974610904	246.60021624847602	194.12530136983338	194.67390657265116	174.89943870095928	216.06303590738224	250.94468458661507	225.59431707823316	225.91813150577383	216.3746594669284
gRNA_265	RE13	206.04405417965336	231.6547485970532	246.62459670884493	188.6441838027018	171.91819826855655	234.28521965860725	243.74053096211892	203.03488537040985	279.98400913108725	250.37639166887428
gRNA_6072	RE122	323.3610036886426	425.1155243071371	482.2609688118502	369.53586690118294	416.3799137255792	233.41749662283462	259.34953048186054	248.15374878605647	274.1912365283751	356.5030103597963
gRNA_5594	RE113	302.65801259882096	318.8366432303528	318.6585135693491	295.45641572751924	308.06151134828053	121.48122500816672	120.06922707493544	136.48456183233105	79.16789223706604	85.51950826550026
gRNA_1064	RE30	60.13725983233901	39.8545804037941	67.15026148013105	53.40611596240873	58.63106183725339	63.34378161140122	82.84776668170545	97.00555634364027	92.6843616433944	83.4587972229581
gRNA_4316	RE90	225.76118855091204	313.02451692146616	220.9854059618858	247.21863356792426	217.63055156539818	148.38063911711794	135.67822659467706	139.86847658850456	171.85225388046044	115.3998183823618
gRNA_573	RE20	468.28194131739394	398.545804037941	400.4597411905997	408.2983704222861	291.16781556466515	492.86668431884783	543.9135986494575	395.9180264722992	494.3165954314368	537.8455821035077
gRNA_3330	RE72	243.50660948504486	198.44259826055813	174.59067984834073	241.1889107979749	154.03075567414027	189.16362179843105	168.09691790490962	223.33837390745083	198.88519269311715	228.73892572218142
gRNA_767	RE22	151.82193465869193	142.81224644692887	74.47574455069079	142.12917957737807	152.04326205253847	287.21632484073706	300.1730676873386	293.2726122017031	323.42980365142836	269.9531465730249
gRNA_1689	RE43	552.0797623952434	531.3944053839214	647.0843378994446	553.011716901071	602.2105673453484	308.90940073505254	308.5779135825841	342.9033619589144	326.32618995278443	311.1673674238684
gRNA_4425	RE93	131.11894356887032	157.75771409835164	245.40368286375164	201.56501830973616	196.7618685385792	262.05235680333107	289.3668372505944	280.8649247624003	238.46913881165017	331.7744778492902
gRNA_466	RE17	219.84604823953444	239.957786181177	295.4611505125766	238.604743896568	219.618045187	362.7082289529549	300.1730676873386	315.8320439095264	322.4643415509763	404.9297198595374
gRNA_4270	RE90	491.9425025629044	493.20043249695203	439.528984233585	454.8133746476098	461.0985202116199	596.9934486115621	540.3115218372095	618.1284287943589	652.6523799055689	603.7883354648573
gRNA_710	RE22	154.77950481438074	164.40014416565066	212.43900904623277	157.6341809858193	132.16832583652035	450.3482555659895	523.5018300467185	395.9180264722992	495.2820575318888	511.05633855045943
gRNA_31	RE4	225.76118855091204	223.35171101292946	293.01932282239	262.72363497636553	256.3866771866335	190.03134483420365	242.53983869136957	221.0824307366685	218.19443470215765	223.58714811582598
gRNA_4633	RE99	483.069792095838	479.0852686039416	455.4008642197978	593.4969983564454	525.6920629136787	413.90388806353945	435.85129428201566	500.8193839136776	379.4266054776458	330.7441223280191
gRNA_5625	RE113	297.7287290060063	228.3335335634037	183.13707676399375	202.4264072768718	247.44295588942535	455.5545937806252	462.2665242385014	510.97112818219813	532.9350794495177	531.6634489758811
gRNA_3427	RE74	441.66380991619474	391.07307021222965	477.37731343147703	404.8528145537436	395.5112306987602	430.39062574321923	450.2596015310079	465.85226476655146	500.10936803414893	415.23327507224826
gRNA_2912	RE64	408.14468148505495	415.1518792061886	407.78522426115944	453.0905967133385	382.5925221583484	262.05235680333107	325.387605373075	324.85581659265574	310.878796345552	371.9583431788626
gRNA_5996	RE121	254.35103338923713	290.606315444332	250.2873382441248	238.604743896568	247.44295588942535	362.7082289529549	373.4152962030492	409.4536854969932	388.11576438171403	430.6886078913146
gRNA_4938	RE105	198.15720043114987	233.31535611387798	223.42723365207237	169.69362652571806	197.7556153493801	214.327589835837	189.709378778398	179.34748207719537	199.85065479356916	131.8855067226992
gRNA_2010	RE50	313.5024365030132	355.3700086004974	332.08856586537536	335.08030821575795	331.91143480750225	245.56561912365132	247.342607774367	242.51389085910066	237.50367671119815	265.83172448794056
gRNA_2761	RE61	392.370973988048	407.67914538047717	462.7263472903576	361.78336619696233	412.4049264823756	388.7399200261335	410.6367565962792	365.46279366673775	466.3181945183281	444.08322966783874
gRNA_1020	RE29	419.97496210781014	482.4064836375911	494.47010726278313	469.4569870889154	556.4982140485068	609.1415711123789	661.5814411828943	476.004009035072	567.6917150657907	666.6400222623936
gRNA_6779	RE131	112.38766591617456	171.04257423294968	196.56712906001997	164.5252927229043	182.8494131873665	75.4919041122179	97.25607393069771	57.526550854949456	74.34058173480592	88.61057482931353
gRNA_585	RE20	469.2677980359569	447.53372578427127	473.7145718961972	549.5661610325285	430.2923690767919	622.1574166489681	643.5710571216539	577.5214517202769	649.7559936042128	574.9383808692669
gRNA_2112	RE52	383.4982635209816	343.7457559827241	390.69243042985335	400.54586971806543	302.09903048347513	390.4753660976788	320.5848362900776	434.2690603755988	392.94307488397413	196.79790456277772
gRNA_5456	RE112	199.1430571497128	171.87287799136206	145.2887475661017	160.21834788722617	174.89943870095928	301.9676164488716	313.3806826655815	385.7662822037787	339.84265935911276	362.6851434874228
gRNA_3065	RE66	454.4799472575129	424.28522054872474	360.16958430252106	393.65475798098043	399.4862179419638	569.2263114668384	597.9447508331784	594.4410255011444	559.0025561617225	501.78313885901963
gRNA_731	RE22	500.81521302997083	413.4912716893638	416.33162117681246	397.9617028166586	401.47371156356564	415.6393341350847	518.6990609637211	501.9473554990688	472.11096712104023	552.2705594013029
gRNA_6975	RE137	265.1954572934294	282.30327786020825	308.8912028086028	316.12975093877424	301.1052836726742	233.41749662283462	258.1488382111112	279.7369531770091	301.2241753410318	263.7710134453984
gRNA_143	RE7	463.3526577245793	450.0246370595084	412.6688796415326	397.10031384952293	354.7676114559231	288.95177091228226	259.34953048186054	274.0970952500533	250.05468401707446	290.5602569984467
gRNA_3409	RE74	411.10225164074376	367.82456497668306	365.05323968289423	378.1497565725392	388.55500302315386	527.5756057497526	468.2699855922482	559.4739063540183	535.8314657508738	542.9973597098631
gRNA_6916	RE136	384.4841202395445	375.2972988023945	354.06501507705457	420.3578159621848	275.2678665918507	388.7399200261335	325.387605373075	319.21595866569993	405.4940821898505	319.41021159403715
gRNA_4347	RE92	568.8393266108133	567.0974669956536	543.3066610665148	520.2789361499173	527.6795565352805	650.7922768294645	594.3426740209304	527.8907019630656	591.8282675770913	529.602737933339
gRNA_4112	RE87	289.8418752575028	328.8002883313013	349.18135969668145	332.4961413143511	371.6613072395385	373.988628417999	381.8201420982947	392.5341117161257	357.22097716724926	366.80656557250717
gRNA_6257	RE126	354.9084186826565	452.5155483347455	446.85446730414475	394.5161469481161	470.04224150882806	471.17360842453235	551.1177522739537	562.8578211101917	495.2820575318888	704.7631765494239
gRNA_1998	RE50	322.37514697007964	185.1577381259601	216.10175058151262	259.27807910782303	118.2558704853077	280.2745405545561	190.91007104914735	201.90691378501867	242.33098721345826	116.43017390363289
gRNA_780	RE22	360.8235589940341	345.4063634995489	377.26237813382716	302.34752746460424	417.3736605363801	358.3696137740918	273.75783773085277	263.9453509815328	263.5711534234028	241.10319197743448
gRNA_1790	RE46	149.85022122156607	141.98194268851648	147.7305752562883	156.77279201868367	113.28713643130317	334.0733687724585	307.3772213118347	261.6894078107505	341.77358356001685	182.3729272649825
gRNA_1839	RE47	445.60723679044645	423.4549167903123	441.9708119237716	401.4072586852011	452.15479891441174	531.0464978928431	638.7682880386565	612.488570867403	598.5865022802554	592.4544247308753
gRNA_7010	RE138	288.85601853893985	333.7821108817756	338.1931350908418	321.298084741588	308.06151134828053	557.9459120017943	500.6886769024808	578.649423305668	581.208184472119	558.4526925289294
gRNA_2068	RE51	308.57315291019853	288.11540416909486	343.07679047121496	324.7436406101305	298.1240432402715	314.11573894968825	342.197297163566	234.61808976136248	291.56955433651154	292.6209680409889
gRNA_2722	RE61	261.2520304191777	289.7760116859196	282.0310982165504	209.3175190139568	351.78637102352036	247.30106519519654	252.14537685736443	215.44257280971266	284.81131963334735	255.52816927522971
gRNA_5177	RE110	145.90679434731433	154.43649906470216	167.26519677778097	167.9708485914468	229.55551329500906	275.0682023399204	325.387605373075	345.15930512969675	320.5334173500723	287.46919043463345
gRNA_6755	RE130	372.6538396167893	365.33365370144594	343.07679047121496	323.88225164299485	441.2235839956018	390.4753660976788	386.6229111812921	400.4299128138639	337.9117351582087	375.0494097426759
gRNA_4873	RE105	321.3892902515167	340.42454094907464	338.1931350908418	425.5261497649986	324.9552071318959	209.9889746569739	164.49484109266155	179.34748207719537	208.53981369763738	216.3746594669284
gRNA_406	RE15	474.19708162877157	490.7095212217149	416.33162117681246	472.0411539903223	419.3611541579819	506.75025289120975	455.0623706140053	509.843156596807	499.1439059336969	395.6565201680976
gRNA_733	RE22	234.63389901797845	239.957786181177	245.40368286375164	302.34752746460424	275.2678665918507	98.05270304230599	79.2456898694574	95.8775847582491	99.44259634655857	77.27666409533157
gRNA_1791	RE46	450.5365203832611	481.57617987917877	516.4465564744623	453.9519856804742	474.01722875203166	653.3954459367825	564.3253672521965	658.7354058684408	632.3776757960763	511.05633855045943
gRNA_6878	RE135	432.7910994491283	511.4671151820243	483.4818826569435	512.5264354456966	619.1042631289638	610.0092941481515	571.5295208766927	464.7242931811603	548.3824730567502	494.57065021012204
gRNA_5715	RE116	411.10225164074376	400.2064115547658	356.50684276724115	421.2192049293204	389.54874983395473	511.95659110584546	419.04160249152466	386.89425378916985	403.56315798894644	392.56545360428436
gRNA_4714	RE101	360.8235589940341	416.8124867230133	454.1799503747045	481.5164326288142	402.4674583743665	452.0837016375347	443.05544790651174	474.87603744968084	488.52382282872463	491.47958364630875
gRNA_5207	RE110	451.5223771018241	348.7275785331984	406.5643104160661	397.9617028166586	271.29287934864703	308.0416776992799	334.9931435390699	218.82648756588617	282.8803954324433	255.52816927522971
gRNA_2251	RE55	316.460006658702	292.26692296115675	402.9015688807863	324.7436406101305	285.20533469985975	229.07888144397154	199.31491694439282	217.69851598049502	206.60888949673335	200.91932664786208
